,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,regioes_id
10,0.0088,0.4172,0.0066,0.9706,0.7062,0.3544,0.6985,0.6733,0.2257,0.3812,0.4877,0.0154,0.0132,0.3847,0.377,0.0385,0.0086,0.0596,0.5768,0.4298,0.0052,0.0086,0.4435,0.9324,0.0177,0.3357,0.227,0.0032,0.3685,0.0005,0.2208,0.0027,0.1639,0.1597,0.7109,0.4129,0.2906,0.6477,0.005,0.0008,0.4914,0.005,0.0,0.4774,0.4002,0.7385,0.3295,0.0004,0.1385,0.3994,0.4354,0.8331,0.0001,0.0048,0.0086,0.4136,0.0766,0.1482,0.2385,0.0629,0.0454,15
11,0.6162,0.8297,0.6671,0.8096,0.2706,0.0298,0.3287,0.4022,0.2811,0.3583,0.352,0.3744,0.2868,0.0557,0.0847,0.4038,0.5524,0.9708,0.8389,0.0156,0.9789,0.5524,0.9731,0.9289,0.5901,0.6765,0.4642,0.6334,0.8128,0.6246,0.4397,0.4148,0.2091,0.1851,0.1014,0.3676,0.8831,0.0975,0.5377,0.5455,0.2612,0.2229,0.4459,0.9614,0.3689,0.4673,0.4131,0.7733,0.0229,0.0233,0.0138,0.4911,0.8915,0.8329,0.0993,0.3697,0.8864,0.8575,0.5859,0.3296,0.6864,16
12,0.8797,0.1195,0.0232,0.0127,0.1534,0.0001,0.0987,0.1607,0.255,0.0827,0.0868,0.0575,0.0137,0.0022,0.0003,0.0686,0.8914,0.0192,0.036,0.0021,0.0135,0.8914,0.0133,0.0218,0.0009,0.212,0.181,0.9821,0.004,0.0024,0.1069,0.857,0.0466,0.9232,0.0205,0.0046,0.0025,0.0291,0.7339,0.4878,0.0048,0.1735,0.3756,0.9689,0.005,0.0049,0.044,0.6597,0.0657,0.2609,0.1942,0.8345,0.7988,0.4468,0.5055,0.0034,0.3783,0.311,0.6543,0.0012,0.2144,17
13,0.7203,0.2084,0.6733,0.0547,0.0758,0.0061,0.0743,0.0795,0.0819,0.0769,0.0758,0.1897,0.078,0.0159,0.0035,0.0857,0.7269,0.0306,0.0427,0.0098,0.0444,0.7269,0.0326,0.0481,0.0003,0.2677,0.3384,0.5325,0.0019,0.0057,0.1242,0.633,0.0026,0.455,0.0164,0.0013,0.0005,0.0341,0.6899,0.3751,0.0002,0.03,0.5238,0.5524,0.0543,0.0104,0.4594,0.7266,0.0032,0.6241,0.1324,0.3868,0.8382,0.7555,0.9919,0.0051,0.6031,0.7216,0.8427,0.0455,0.216,18
14,0.0181,0.306,0.1703,0.5872,0.0906,0.0092,0.0726,0.0872,0.1009,0.066,0.0689,0.778,0.1717,0.0047,0.0224,0.0663,0.0111,0.4059,0.2795,0.0197,0.3334,0.0111,0.5446,0.3668,0.0018,0.7183,0.4182,0.0257,0.0055,0.5855,0.0028,0.0096,0.0057,0.2336,0.0195,0.0085,0.0063,0.0182,0.0283,0.082,0.5655,0.4598,0.4296,0.1564,0.0049,0.0147,0.0105,0.5332,0.6485,0.9107,0.9775,0.5113,0.9249,0.6382,0.0117,0.0044,0.0144,0.0108,0.0909,0.8019,0.0424,24
15,0.4124,0.8358,0.8091,0.6766,0.4869,0.4281,0.3116,0.5422,0.6494,0.2664,0.2807,0.4674,0.2773,0.1397,0.3904,0.2112,0.3789,0.4499,0.5253,0.4306,0.4071,0.3789,0.5635,0.6078,0.2681,0.9729,0.8098,0.3266,0.639,0.6516,0.2323,0.0837,0.6356,0.2291,0.5201,0.5915,0.4504,0.6654,0.3389,0.055,0.3582,0.8317,0.7967,0.126,0.7603,0.6095,0.2868,0.221,0.0926,0.2209,0.121,0.0872,0.8379,0.4893,0.7704,0.9447,0.9922,0.6853,0.5583,0.5917,0.4297,26
16,0.5339,0.8744,0.9636,0.4526,0.2496,0.6162,0.2997,0.215,0.1749,0.3307,0.3236,0.2992,0.2919,0.4659,0.471,0.3872,0.5997,0.3452,0.2419,0.7899,0.5146,0.5997,0.2439,0.3947,0.3711,0.1823,0.2944,0.5269,0.4381,0.7345,0.8494,0.913,0.2994,0.0932,0.2288,0.4747,0.5519,0.1897,0.4524,0.7383,0.0163,0.1151,0.1888,0.4638,0.1948,0.0763,0.5952,0.8263,0.0222,0.5191,0.6033,0.2758,0.866,0.184,0.0816,0.1998,0.5231,0.1697,0.4399,0.3194,0.7078,28
17,0.6445,0.8259,0.0733,0.4359,0.4222,0.8816,0.2511,0.5224,0.6819,0.1732,0.2002,0.1812,0.0518,0.61,0.9413,0.0537,0.7412,0.0725,0.3381,0.2633,0.0198,0.7412,0.3012,0.4203,0.6634,0.4393,0.7688,0.8062,0.6363,0.7717,0.7324,0.6575,0.9539,0.7542,0.3678,0.4365,0.9255,0.3663,0.8049,0.5991,0.3898,0.5839,0.8789,0.5527,0.6247,0.5904,0.3447,0.6139,0.6881,0.599,0.8392,0.231,0.0982,0.1895,0.5909,0.7492,0.3239,0.9554,0.6896,0.2734,0.9962,31
18,0.5396,0.3673,0.7705,0.3462,0.0614,0.0131,0.0427,0.0657,0.0865,0.0374,0.0391,0.1293,0.0044,0.0043,0.0225,0.0304,0.4051,0.5441,0.7935,0.0665,0.3694,0.4051,0.8645,0.5449,0.0022,0.3631,0.4685,0.5546,0.055,0.2865,0.0586,0.17,0.0081,0.05,0.3378,0.0489,0.0492,0.4562,0.5952,0.2176,0.8221,0.9996,0.1356,0.6203,0.4427,0.0665,0.6907,0.3543,0.3423,0.0118,0.0155,0.9581,0.2462,0.0537,0.6583,0.4415,0.6564,0.0025,0.521,0.5932,0.4867,41
19,0.0036,0.4324,0.4324,0.127,0.0339,0.1805,0.0244,0.031,0.0581,0.0236,0.024,0.0483,0.023,0.0515,0.8737,0.0257,0.0025,0.0158,0.0123,0.2244,0.0101,0.0025,0.0105,0.0805,0.0072,0.3,0.2726,0.0495,0.0113,0.5918,0.0064,0.0149,0.41,0.061,0.0665,0.008,0.011,0.0706,0.1086,0.3581,0.1049,0.3407,0.0606,0.5623,0.0071,0.0365,0.0078,0.0302,0.6373,0.2893,0.3409,0.6127,0.0369,0.3218,0.0004,0.0072,0.0013,0.0017,0.2436,0.0371,0.1558,43
