,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,regioes_id
10,0.0,0.8618,0.651,0.3152,0.7288,0.0011,0.6368,0.3974,0.5502,0.592,0.6044,0.0126,0.262,0.0005,0.004,0.5365,0.0,0.6654,0.8285,0.0043,0.189,0.0,0.8966,0.5414,0.56,0.1068,0.3319,0.0003,0.3437,0.0005,0.0,0.0,0.1736,0.6367,0.3804,0.5447,0.4396,0.3153,0.0017,0.0071,0.7485,0.0002,0.0003,0.1211,0.1394,0.8361,0.0444,0.2039,0.1488,0.6865,0.6013,0.1833,0.0333,0.0038,0.1011,0.1239,0.0003,0.8229,0.1943,0.0035,0.2356,15
11,0.3423,0.1432,0.039,0.5988,0.0614,0.0044,0.0887,0.0455,0.0473,0.1147,0.1042,0.6299,0.2138,0.0001,0.0039,0.1857,0.2737,0.8021,0.4618,0.0132,0.8167,0.2737,0.7159,0.3706,0.6826,0.1612,0.1236,0.3757,0.0802,0.2777,0.0398,0.3244,0.0787,0.1031,0.0028,0.1127,0.1122,0.0013,0.2506,0.8531,0.0093,0.0577,0.0961,0.2353,0.0024,0.0092,0.0104,0.2403,0.0061,0.4433,0.4008,0.1099,0.2134,0.2471,0.0029,0.0024,0.2267,0.3537,0.2819,0.5321,0.752,16
12,0.3149,0.1172,0.0361,0.0044,0.0013,0.4472,0.0003,0.0001,0.0007,0.0002,0.0002,0.0041,0.0,0.8881,0.1354,0.0002,0.259,0.0002,0.0002,0.5748,0.0011,0.259,0.0002,0.0023,0.0238,0.0012,0.0169,0.4399,0.0,0.0046,0.0006,0.4747,0.0179,0.0838,0.0,0.0,0.0,0.0,0.2691,0.7028,0.0537,0.009,0.0726,0.4745,0.0005,0.0311,0.0007,0.5755,0.8658,0.2265,0.2037,0.2349,0.6981,0.2833,0.1341,0.0003,0.1524,0.8387,0.1988,0.0003,0.2565,17
13,0.3596,0.627,0.4413,0.091,0.0238,0.9907,0.0102,0.0017,0.0094,0.0089,0.0089,0.5199,0.0444,0.2873,0.3768,0.0092,0.2608,0.009,0.0082,0.8041,0.0312,0.2608,0.0084,0.0592,0.6011,0.0134,0.1376,0.5259,0.0006,0.114,0.0051,0.508,0.0398,0.1769,0.0014,0.0019,0.0019,0.0007,0.4631,0.7623,0.9173,0.0566,0.5128,0.6491,0.0269,0.0708,0.0922,0.3678,0.7575,0.8259,0.9862,0.7395,0.2691,0.0327,0.0184,0.0151,0.5707,0.048,0.1166,0.5039,0.1796,18
14,0.0017,0.3095,0.2858,0.4017,0.2777,0.2123,0.214,0.2494,0.2536,0.1692,0.1889,0.002,0.2031,0.1093,0.3208,0.08,0.0015,0.2296,0.4672,0.6166,0.0546,0.0015,0.6251,0.355,0.2486,0.9478,0.5676,0.004,0.1371,0.013,0.0189,0.0017,0.3571,0.1498,0.4392,0.2384,0.0999,0.448,0.0106,0.0007,0.6965,0.0183,0.024,0.0169,0.7734,0.2292,0.9372,0.2169,0.0029,0.0011,0.0052,0.0044,0.0721,0.5304,0.421,0.924,0.2664,0.0076,0.0493,0.0153,0.097,24
15,0.6096,0.3757,0.4899,0.5673,0.6423,0.7909,0.7502,0.6767,0.6108,0.79,0.7759,0.3102,0.589,0.9732,0.9229,0.853,0.7293,0.7593,0.8014,0.9844,0.713,0.7293,0.7932,0.5713,0.106,0.6259,0.4887,0.6865,0.3839,0.8202,0.3587,0.7262,0.3423,0.7363,0.3768,0.4123,0.4674,0.3927,0.6709,0.3058,0.4368,0.6777,0.71,0.3617,0.0919,0.1317,0.2884,0.3556,0.1657,0.3176,0.2527,0.4856,0.1896,0.5998,0.0204,0.0994,0.2235,0.2233,0.8635,0.2387,0.9222,26
16,0.0279,0.0751,0.0322,0.0624,0.0957,0.5563,0.1341,0.0506,0.0477,0.1773,0.1624,0.208,0.8569,0.7106,0.2475,0.3086,0.0193,0.1915,0.1116,0.2211,0.355,0.0193,0.1139,0.062,0.9061,0.0269,0.038,0.038,0.1836,0.0278,0.0129,0.0345,0.1962,0.1406,0.0754,0.3254,0.3004,0.0511,0.0487,0.07,0.0754,0.0067,0.0236,0.0159,0.0195,0.9531,0.0046,0.0428,0.0285,0.5191,0.3438,0.014,0.0679,0.0141,0.0233,0.0209,0.0387,0.1714,0.1052,0.8423,0.0551,28
17,0.6863,0.294,0.2325,0.3396,0.7166,0.4737,0.7351,0.6915,0.7131,0.7477,0.7449,0.5644,0.4514,0.4867,0.4694,0.7929,0.7508,0.6922,0.6083,0.3158,0.7121,0.7508,0.5178,0.4115,0.8121,0.7825,0.7064,0.6357,0.8161,0.823,0.6805,0.9869,0.1702,0.4805,0.2301,0.4794,0.7637,0.2219,0.5234,0.9847,0.1909,0.9774,0.9227,0.6943,0.7372,0.5504,0.534,0.7532,0.5519,0.7364,0.4227,0.5354,0.1994,0.8288,0.4538,0.5441,0.5797,0.6555,0.6046,0.6366,0.6693,31
18,0.1959,0.2818,0.3066,0.5767,0.7134,0.6491,0.6252,0.8617,0.9686,0.6036,0.6065,0.3855,0.7672,0.6357,0.6508,0.5876,0.172,0.6301,0.7087,0.6609,0.6466,0.172,0.7235,0.6132,0.6458,0.4459,0.7774,0.1929,0.466,0.0773,0.6821,0.197,0.5904,0.5441,0.7493,0.9597,0.4549,0.6444,0.279,0.1494,0.6211,0.3062,0.9949,0.2225,0.4715,0.0265,0.739,0.3626,0.9697,0.0091,0.009,0.4238,0.2911,0.0274,0.9972,0.4724,0.3125,0.6608,0.4628,0.5319,0.503,41
19,0.0027,0.4468,0.4764,0.5765,0.2228,0.0936,0.0549,0.0904,0.3706,0.0243,0.0334,0.6447,0.094,0.0616,0.6402,0.0054,0.0008,0.0038,0.0235,0.158,0.0069,0.0008,0.013,0.4425,0.001,0.8884,0.5098,0.1398,0.0243,0.1868,0.0017,0.1449,0.1168,0.001,0.8896,0.0858,0.0204,0.9094,0.3545,0.0837,0.9727,0.0011,0.0022,0.5094,0.9491,0.0016,0.2117,0.0249,0.0372,0.031,0.0357,0.4325,0.0159,0.0397,0.7821,0.9536,0.2498,0.1071,0.1034,0.7964,0.9508,43
