,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,regioes_id
10,-0.988,0.1098,-0.0431,0.0712,-0.0106,0.0322,-0.0079,-0.0202,-0.0084,0.0035,0.0037,-0.0022,-0.0022,-0.0121,0.0303,-0.0054,-0.2503,-0.0056,-0.0146,0.026,-0.0223,-0.5006,0.0056,0.0151,7.3348,0.0128,-0.0269,-1.0447,0.3164,-5.1913,1.2256,0.0666,-0.0238,-8.1769,-0.0074,-0.006,0.1499,-0.0068,-0.7713,0.0222,0.329,0.0616,-0.2706,-0.7044,7985.4157,-2560.3435,9053.37,-0.0168,-1.4846,-0.0032,-0.0047,-0.3814,-0.0168,-0.1823,-0.0028,7443.5131,10.6984,0.0,-0.4584,0.0036,-0.0035,15
11,-1.1634,-1.4995,0.3242,-0.0274,-0.0333,0.0316,-0.022,-0.0475,-0.0208,0.0094,0.0099,0.0002,0.0018,-0.0265,0.0356,-0.0143,-0.1343,0.0049,-0.0464,0.0238,0.0049,-0.2687,-0.0171,-0.0152,-38.051,0.0094,-0.056,-1.0058,3.7091,42.6665,0.3511,0.0038,0.0537,-171.4851,-0.0163,-0.0165,2.1438,-0.0178,-0.8126,0.0004,-8.2101,0.0217,-0.1356,-0.994,241363.0934,3017968.834,22046.2243,0.0119,-13.1043,-0.0041,-0.0048,-0.7386,0.007,-0.0667,-0.0022,237779.5789,7.385,0.0,-0.5654,-0.0003,-0.0002,16
12,-0.7328,-1.8974,0.363,-0.2128,-0.079,-0.0102,-0.0542,-0.0944,-0.0405,0.0233,0.0247,0.0019,0.0072,-0.0007,-0.0205,-0.0354,-0.1103,0.061,-0.2627,-0.0078,0.0618,-0.2207,-0.1785,-0.0729,37.3263,0.026,-0.0663,-0.5573,2.103,13.3928,0.34,0.0052,0.0474,-45.241,-0.0338,-0.0404,1.0183,-0.0327,-0.5765,-0.0017,1.9596,0.0287,-0.137,-0.502,25417.692,158599.8227,4211.7708,0.0082,-0.1942,-0.009,-0.0112,-0.5187,0.0031,-0.0551,-0.0013,24673.8456,2.293,0.0,-0.5285,-0.0028,-0.002,17
13,-0.6047,-0.3871,0.1002,-0.0876,-0.0398,-0.0002,-0.0358,-0.0837,-0.025,0.0172,0.0175,0.0006,0.0049,-0.0061,-0.0135,-0.0317,-0.1141,0.0636,-0.1886,-0.0036,0.0522,-0.2281,-0.1437,-0.0318,4.1177,0.0241,-0.0291,-0.4096,2.4418,11.7297,0.5781,0.0094,0.0489,-11.6338,-0.0248,-0.0328,0.9478,-0.0298,-0.3033,-0.0026,0.063,0.0263,-0.0414,0.2802,11294.0828,75583.9981,2110.758,0.0244,-0.1442,0.0025,0.0002,0.1282,0.0173,-0.1426,-0.0025,9414.562,0.7401,0.0015,-0.3801,-0.0006,-0.0065,18
14,-1.074,-2.4761,-0.2819,-0.1031,-0.0533,0.0146,-0.0269,-0.0327,-0.0246,0.0102,0.011,-0.0027,-0.0022,-0.0071,0.0128,-0.013,-0.2067,0.0135,-0.0589,0.006,0.0308,-0.4133,-0.024,-0.0391,-14.3528,-0.0006,-0.0252,-1.1146,0.3119,-2.3888,0.3587,0.0488,0.0218,-24.4393,-0.0077,-0.0116,0.1739,-0.0059,-0.872,0.0308,0.3132,0.042,-0.2033,-1.3948,-1383.4714,-17813.2987,-237.9914,0.02,-2.223,-0.0313,-0.0337,-0.9882,-0.0165,-0.0444,-0.0015,-355.1656,2.5603,0.0006,-1.2211,0.0031,-0.0086,24
15,-0.2445,-0.7511,0.086,-0.0334,-0.009,0.0047,-0.0056,-0.0155,-0.0056,0.0023,0.0025,0.0017,0.0021,0.0003,-0.0019,-0.0031,-0.0295,0.0097,-0.0227,0.0004,0.0102,-0.0589,-0.0187,-0.0106,4.9877,0.0088,-0.0164,-0.1824,0.3963,-0.8954,0.1492,-0.0053,0.0232,1.2006,-0.0093,-0.01,0.1018,-0.0111,-0.1281,-0.0087,-0.2455,-0.0079,0.0235,0.4122,2463.4871,11940.0413,480.9117,-0.0242,-0.2784,-0.0126,-0.0249,0.2049,-0.0223,-0.0357,-0.0035,1844.117,-1.8867,0.0076,-0.0281,-0.002,0.002,26
16,-2.8002,-4.8119,0.6812,-0.177,-0.0397,-0.0051,-0.0204,-0.0481,-0.0281,0.0077,0.0084,-0.0005,0.0002,-0.0019,-0.0106,-0.0092,-0.311,0.0205,-0.1096,-0.0096,0.0168,-0.622,-0.0776,-0.0542,1.5777,0.0167,-0.091,-2.4511,0.7464,-21.4268,0.2004,0.0126,-0.0249,-35.4037,-0.0118,-0.0084,0.3183,-0.0127,-1.5592,0.0069,-1.1799,0.029,-0.1942,-2.0114,20506.1665,5801.7302,3135.281,0.0396,-2.8149,-0.0046,-0.0082,-1.1825,0.0196,-0.1346,-0.0024,19159.1318,2.3526,0.0001,-0.8816,-0.0001,-0.0075,28
17,0.1553,-1.141,0.1068,-0.0694,-0.0101,-0.0082,-0.0052,-0.0083,-0.004,0.0019,0.0021,0.0008,0.0016,0.0028,-0.0087,-0.0017,0.0229,0.0036,-0.0324,-0.0125,0.0045,0.0459,-0.0253,-0.0199,-2.5763,0.0025,-0.0104,0.1871,-0.0182,0.202,0.0251,0.0003,-0.0345,9.8353,0.01,0.0047,0.011,0.007,0.2166,-0.0003,-0.7601,-0.0002,0.0056,0.1714,-210.5071,-2172.4829,151.7249,-0.0064,-0.4388,-0.0028,-0.0092,0.157,-0.0123,-0.0113,-0.0026,-339.8016,1.5468,-0.0002,0.1323,-0.0009,-0.0024,31
18,1.699,-5.9434,0.5479,-0.0619,0.0032,0.0049,0.0034,0.0023,0.0002,-0.0017,-0.0017,0.0002,0.0002,-0.0042,0.0051,0.0031,0.175,-0.0055,0.0194,0.0048,-0.0066,0.3499,0.0155,-0.0147,250.3099,-0.0057,-0.0075,1.5886,0.6357,39.0641,-0.0361,-0.0042,0.0139,441.158,-0.0014,0.0003,0.4578,-0.0023,0.7967,-0.0025,-13.9804,-0.0132,0.0003,1.2157,546276.3062,32198140.1678,-23323.6031,-0.0054,-1.0829,-0.0119,-0.0108,0.4877,-0.004,0.0961,-0.0,543969.1224,-27.0691,-0.0,0.3569,-0.0001,0.0001,41
19,-0.6912,-0.874,0.1303,-0.0357,-0.0298,0.0191,-0.0289,-0.0428,-0.0118,0.0145,0.0144,0.0004,0.0037,-0.0118,0.0055,-0.0299,-0.1935,0.0525,-0.1507,0.0156,0.0555,-0.387,-0.1164,-0.0164,-654.8962,0.0009,-0.0204,-0.4654,5.8,-6.0419,8.3223,0.0246,-0.0475,-509.0044,-0.001,-0.0219,3.763,-0.0008,-0.241,-0.0157,-0.1748,0.0535,-0.2537,-0.3954,-11121.6455,-959750.5349,210366.8671,-0.0372,-12.1808,-0.01,-0.0099,-0.2702,-0.0246,-0.114,-0.0003,-10086.8051,-29.9934,0.0001,-0.6869,0.0003,-0.0001,43
